nohup: ignoring input
[1] order5big_0006: THEOREM (60.2s)  running={'THEOREM': 1}
[192] order5big_1534: LINEAR (0.0s)  running={'THEOREM': 72, 'LINEAR': 112, 'SOLVED_FMB': 5, 'HARD_NONLINEAR': 3}
[193] order5big_1542: SOLVED_FMB (0.1s)  running={'THEOREM': 72, 'LINEAR': 112, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[194] order5big_1550: LINEAR (0.0s)  running={'THEOREM': 72, 'LINEAR': 113, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[195] order5big_1558: LINEAR (0.0s)  running={'THEOREM': 72, 'LINEAR': 114, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[196] order5big_1566: LINEAR (0.0s)  running={'THEOREM': 72, 'LINEAR': 115, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[197] order5big_1574: LINEAR (0.0s)  running={'THEOREM': 72, 'LINEAR': 116, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[198] order5big_1582: LINEAR (0.0s)  running={'THEOREM': 72, 'LINEAR': 117, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[199] order5big_1590: THEOREM (60.2s)  running={'THEOREM': 73, 'LINEAR': 117, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[200] order5big_1598: THEOREM (60.2s)  running={'THEOREM': 74, 'LINEAR': 117, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[201] order5big_1606: LINEAR (0.0s)  running={'THEOREM': 74, 'LINEAR': 118, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[202] order5big_1614: LINEAR (0.0s)  running={'THEOREM': 74, 'LINEAR': 119, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[203] order5big_1622: LINEAR (0.0s)  running={'THEOREM': 74, 'LINEAR': 120, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[204] order5big_1630: THEOREM (60.6s)  running={'THEOREM': 75, 'LINEAR': 120, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[205] order5big_1638: LINEAR (0.0s)  running={'THEOREM': 75, 'LINEAR': 121, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[206] order5big_1646: THEOREM (61.3s)  running={'THEOREM': 76, 'LINEAR': 121, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[207] order5big_1654: LINEAR (0.0s)  running={'THEOREM': 76, 'LINEAR': 122, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[208] order5big_1662: LINEAR (0.0s)  running={'THEOREM': 76, 'LINEAR': 123, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[209] order5big_1670: THEOREM (60.2s)  running={'THEOREM': 77, 'LINEAR': 123, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[210] order5big_1678: THEOREM (60.2s)  running={'THEOREM': 78, 'LINEAR': 123, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[211] order5big_1686: LINEAR (0.0s)  running={'THEOREM': 78, 'LINEAR': 124, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[212] order5big_1694: LINEAR (0.0s)  running={'THEOREM': 78, 'LINEAR': 125, 'SOLVED_FMB': 6, 'HARD_NONLINEAR': 3}
[213] order5big_1702: SOLVED_FMB (0.3s)  running={'THEOREM': 78, 'LINEAR': 125, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[214] order5big_1710: LINEAR (0.0s)  running={'THEOREM': 78, 'LINEAR': 126, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[215] order5big_1718: LINEAR (0.0s)  running={'THEOREM': 78, 'LINEAR': 127, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[216] order5big_1726: THEOREM (60.2s)  running={'THEOREM': 79, 'LINEAR': 127, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[217] order5big_1734: THEOREM (60.2s)  running={'THEOREM': 80, 'LINEAR': 127, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[218] order5big_1742: LINEAR (0.0s)  running={'THEOREM': 80, 'LINEAR': 128, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[219] order5big_1750: LINEAR (0.0s)  running={'THEOREM': 80, 'LINEAR': 129, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[220] order5big_1758: LINEAR (0.0s)  running={'THEOREM': 80, 'LINEAR': 130, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[221] order5big_1766: THEOREM (60.2s)  running={'THEOREM': 81, 'LINEAR': 130, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[222] order5big_1774: THEOREM (60.2s)  running={'THEOREM': 82, 'LINEAR': 130, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[223] order5big_1782: THEOREM (60.3s)  running={'THEOREM': 83, 'LINEAR': 130, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[224] order5big_1790: THEOREM (60.2s)  running={'THEOREM': 84, 'LINEAR': 130, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[225] order5big_1798: LINEAR (0.0s)  running={'THEOREM': 84, 'LINEAR': 131, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[226] order5big_1806: THEOREM (60.2s)  running={'THEOREM': 85, 'LINEAR': 131, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[227] order5big_1814: THEOREM (60.5s)  running={'THEOREM': 86, 'LINEAR': 131, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[228] order5big_1822: LINEAR (0.0s)  running={'THEOREM': 86, 'LINEAR': 132, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[229] order5big_1830: THEOREM (60.2s)  running={'THEOREM': 87, 'LINEAR': 132, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[230] order5big_1838: THEOREM (61.2s)  running={'THEOREM': 88, 'LINEAR': 132, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[231] order5big_1846: THEOREM (1.3s)  running={'THEOREM': 89, 'LINEAR': 132, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[232] order5big_1854: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 133, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[233] order5big_1862: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 134, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[234] order5big_1870: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 135, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[235] order5big_1878: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 136, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[236] order5big_1886: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 137, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[237] order5big_1894: THEOREM (60.1s)  running={'THEOREM': 90, 'LINEAR': 137, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[238] order5big_1902: THEOREM (60.2s)  running={'THEOREM': 91, 'LINEAR': 137, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[239] order5big_1910: THEOREM (60.2s)  running={'THEOREM': 92, 'LINEAR': 137, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[240] order5big_1918: THEOREM (60.2s)  running={'THEOREM': 93, 'LINEAR': 137, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[241] order5big_1926: LINEAR (0.0s)  running={'THEOREM': 93, 'LINEAR': 138, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[242] order5big_1934: THEOREM (60.2s)  running={'THEOREM': 94, 'LINEAR': 138, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[243] order5big_1942: THEOREM (60.5s)  running={'THEOREM': 95, 'LINEAR': 138, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[244] order5big_1950: THEOREM (60.6s)  running={'THEOREM': 96, 'LINEAR': 138, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[245] order5big_1958: THEOREM (60.2s)  running={'THEOREM': 97, 'LINEAR': 138, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[246] order5big_1966: THEOREM (60.4s)  running={'THEOREM': 98, 'LINEAR': 138, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[247] order5big_1974: LINEAR (0.0s)  running={'THEOREM': 98, 'LINEAR': 139, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[248] order5big_1982: THEOREM (60.8s)  running={'THEOREM': 99, 'LINEAR': 139, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[249] order5big_1990: LINEAR (0.0s)  running={'THEOREM': 99, 'LINEAR': 140, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[250] order5big_1998: THEOREM (60.2s)  running={'THEOREM': 100, 'LINEAR': 140, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[251] order5big_2006: THEOREM (60.3s)  running={'THEOREM': 101, 'LINEAR': 140, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[252] order5big_2014: THEOREM (60.2s)  running={'THEOREM': 102, 'LINEAR': 140, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[253] order5big_2022: LINEAR (0.0s)  running={'THEOREM': 102, 'LINEAR': 141, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[254] order5big_2030: LINEAR (0.0s)  running={'THEOREM': 102, 'LINEAR': 142, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[255] order5big_2038: LINEAR (0.0s)  running={'THEOREM': 102, 'LINEAR': 143, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[256] order5big_2046: LINEAR (0.0s)  running={'THEOREM': 102, 'LINEAR': 144, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[257] order5big_2054: THEOREM (63.0s)  running={'THEOREM': 103, 'LINEAR': 144, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[258] order5big_2062: LINEAR (0.0s)  running={'THEOREM': 103, 'LINEAR': 145, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[259] order5big_2070: LINEAR (0.0s)  running={'THEOREM': 103, 'LINEAR': 146, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[260] order5big_2078: THEOREM (60.4s)  running={'THEOREM': 104, 'LINEAR': 146, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[261] order5big_2086: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 147, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[262] order5big_2094: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 148, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[263] order5big_2102: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 149, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[264] order5big_2110: THEOREM (60.2s)  running={'THEOREM': 105, 'LINEAR': 149, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[265] order5big_2118: LINEAR (0.0s)  running={'THEOREM': 105, 'LINEAR': 150, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[266] order5big_2126: THEOREM (60.1s)  running={'THEOREM': 106, 'LINEAR': 150, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[267] order5big_2134: LINEAR (0.0s)  running={'THEOREM': 106, 'LINEAR': 151, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[268] order5big_2142: LINEAR (0.0s)  running={'THEOREM': 106, 'LINEAR': 152, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[269] order5big_2150: LINEAR (0.0s)  running={'THEOREM': 106, 'LINEAR': 153, 'SOLVED_FMB': 7, 'HARD_NONLINEAR': 3}
[270] order5big_2158: SOLVED_FMB (10.3s)  running={'THEOREM': 106, 'LINEAR': 153, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[271] order5big_2166: LINEAR (0.0s)  running={'THEOREM': 106, 'LINEAR': 154, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[272] order5big_2174: THEOREM (60.1s)  running={'THEOREM': 107, 'LINEAR': 154, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[273] order5big_2182: THEOREM (60.4s)  running={'THEOREM': 108, 'LINEAR': 154, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[274] order5big_2190: LINEAR (0.0s)  running={'THEOREM': 108, 'LINEAR': 155, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[275] order5big_2198: LINEAR (0.0s)  running={'THEOREM': 108, 'LINEAR': 156, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[276] order5big_2206: THEOREM (60.2s)  running={'THEOREM': 109, 'LINEAR': 156, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[277] order5big_2214: LINEAR (0.0s)  running={'THEOREM': 109, 'LINEAR': 157, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[278] order5big_2222: LINEAR (0.0s)  running={'THEOREM': 109, 'LINEAR': 158, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[279] order5big_2230: THEOREM (60.2s)  running={'THEOREM': 110, 'LINEAR': 158, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[280] order5big_2238: THEOREM (72.6s)  running={'THEOREM': 111, 'LINEAR': 158, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[281] order5big_2246: LINEAR (0.0s)  running={'THEOREM': 111, 'LINEAR': 159, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[282] order5big_2254: THEOREM (60.3s)  running={'THEOREM': 112, 'LINEAR': 159, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[283] order5big_2262: THEOREM (60.3s)  running={'THEOREM': 113, 'LINEAR': 159, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[284] order5big_2270: THEOREM (60.6s)  running={'THEOREM': 114, 'LINEAR': 159, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[285] order5big_2278: LINEAR (0.0s)  running={'THEOREM': 114, 'LINEAR': 160, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[286] order5big_2286: LINEAR (0.0s)  running={'THEOREM': 114, 'LINEAR': 161, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[287] order5big_2294: THEOREM (5.3s)  running={'THEOREM': 115, 'LINEAR': 161, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[288] order5big_2302: THEOREM (60.7s)  running={'THEOREM': 116, 'LINEAR': 161, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[289] order5big_2310: THEOREM (60.2s)  running={'THEOREM': 117, 'LINEAR': 161, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[290] order5big_2318: LINEAR (0.0s)  running={'THEOREM': 117, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[291] order5big_2326: THEOREM (83.3s)  running={'THEOREM': 118, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[292] order5big_2334: THEOREM (60.2s)  running={'THEOREM': 119, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[293] order5big_2342: THEOREM (60.2s)  running={'THEOREM': 120, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[294] order5big_2350: THEOREM (60.2s)  running={'THEOREM': 121, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[295] order5big_2358: THEOREM (61.2s)  running={'THEOREM': 122, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[296] order5big_2366: THEOREM (60.4s)  running={'THEOREM': 123, 'LINEAR': 162, 'SOLVED_FMB': 8, 'HARD_NONLINEAR': 3}
[297] order5big_2374: SOLVED_FMB (2.0s)  running={'THEOREM': 123, 'LINEAR': 162, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[298] order5big_2382: THEOREM (0.5s)  running={'THEOREM': 124, 'LINEAR': 162, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[299] order5big_2390: LINEAR (0.0s)  running={'THEOREM': 124, 'LINEAR': 163, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[300] order5big_2398: THEOREM (216.6s)  running={'THEOREM': 125, 'LINEAR': 163, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[301] order5big_2406: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 164, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[302] order5big_2414: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 165, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[303] order5big_2422: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 166, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[304] order5big_2430: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 167, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[305] order5big_2438: THEOREM (60.2s)  running={'THEOREM': 126, 'LINEAR': 167, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[306] order5big_2446: LINEAR (0.0s)  running={'THEOREM': 126, 'LINEAR': 168, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[307] order5big_2454: THEOREM (60.2s)  running={'THEOREM': 127, 'LINEAR': 168, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[308] order5big_2462: LINEAR (0.0s)  running={'THEOREM': 127, 'LINEAR': 169, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[309] order5big_2470: LINEAR (0.0s)  running={'THEOREM': 127, 'LINEAR': 170, 'SOLVED_FMB': 9, 'HARD_NONLINEAR': 3}
[310] order5big_2478: SOLVED_FMB (0.5s)  running={'THEOREM': 127, 'LINEAR': 170, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[311] order5big_2486: LINEAR (0.0s)  running={'THEOREM': 127, 'LINEAR': 171, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[312] order5big_2494: THEOREM (60.2s)  running={'THEOREM': 128, 'LINEAR': 171, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[313] order5big_2502: THEOREM (60.2s)  running={'THEOREM': 129, 'LINEAR': 171, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[314] order5big_2510: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 172, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[315] order5big_2518: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 173, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[316] order5big_2526: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 174, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[317] order5big_2534: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 175, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[318] order5big_2542: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 176, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[319] order5big_2550: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 177, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[320] order5big_2558: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 178, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[321] order5big_2566: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 179, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[322] order5big_2574: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 180, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[323] order5big_2582: THEOREM (60.3s)  running={'THEOREM': 130, 'LINEAR': 180, 'SOLVED_FMB': 10, 'HARD_NONLINEAR': 3}
[324] order5big_2590: SOLVED_FMB (0.1s)  running={'THEOREM': 130, 'LINEAR': 180, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[325] order5big_2598: LINEAR (0.0s)  running={'THEOREM': 130, 'LINEAR': 181, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[326] order5big_2606: THEOREM (60.2s)  running={'THEOREM': 131, 'LINEAR': 181, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[327] order5big_2614: LINEAR (0.0s)  running={'THEOREM': 131, 'LINEAR': 182, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[328] order5big_2622: THEOREM (60.1s)  running={'THEOREM': 132, 'LINEAR': 182, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[329] order5big_2630: LINEAR (0.0s)  running={'THEOREM': 132, 'LINEAR': 183, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[330] order5big_2638: THEOREM (60.2s)  running={'THEOREM': 133, 'LINEAR': 183, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[331] order5big_2646: LINEAR (0.0s)  running={'THEOREM': 133, 'LINEAR': 184, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[332] order5big_2654: THEOREM (60.2s)  running={'THEOREM': 134, 'LINEAR': 184, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[333] order5big_2662: THEOREM (62.8s)  running={'THEOREM': 135, 'LINEAR': 184, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[334] order5big_2670: THEOREM (60.2s)  running={'THEOREM': 136, 'LINEAR': 184, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[335] order5big_2678: THEOREM (61.2s)  running={'THEOREM': 137, 'LINEAR': 184, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[336] order5big_2686: LINEAR (0.0s)  running={'THEOREM': 137, 'LINEAR': 185, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[337] order5big_2694: LINEAR (0.0s)  running={'THEOREM': 137, 'LINEAR': 186, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[338] order5big_2702: THEOREM (60.2s)  running={'THEOREM': 138, 'LINEAR': 186, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[339] order5big_2710: LINEAR (0.0s)  running={'THEOREM': 138, 'LINEAR': 187, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[340] order5big_2718: LINEAR (0.0s)  running={'THEOREM': 138, 'LINEAR': 188, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[341] order5big_2726: THEOREM (60.2s)  running={'THEOREM': 139, 'LINEAR': 188, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[342] order5big_2734: THEOREM (60.3s)  running={'THEOREM': 140, 'LINEAR': 188, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[343] order5big_2742: LINEAR (0.0s)  running={'THEOREM': 140, 'LINEAR': 189, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[344] order5big_2750: THEOREM (60.2s)  running={'THEOREM': 141, 'LINEAR': 189, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[345] order5big_2758: LINEAR (0.0s)  running={'THEOREM': 141, 'LINEAR': 190, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[346] order5big_2766: THEOREM (61.4s)  running={'THEOREM': 142, 'LINEAR': 190, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[347] order5big_2774: THEOREM (60.2s)  running={'THEOREM': 143, 'LINEAR': 190, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[348] order5big_2782: LINEAR (0.0s)  running={'THEOREM': 143, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[349] order5big_2790: THEOREM (60.2s)  running={'THEOREM': 144, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[350] order5big_2798: THEOREM (60.6s)  running={'THEOREM': 145, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[351] order5big_2806: THEOREM (60.2s)  running={'THEOREM': 146, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[352] order5big_2814: THEOREM (60.6s)  running={'THEOREM': 147, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[353] order5big_2822: THEOREM (60.2s)  running={'THEOREM': 148, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[354] order5big_2830: THEOREM (60.1s)  running={'THEOREM': 149, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[355] order5big_2838: THEOREM (60.2s)  running={'THEOREM': 150, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[356] order5big_2846: THEOREM (60.2s)  running={'THEOREM': 151, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[357] order5big_2854: THEOREM (60.2s)  running={'THEOREM': 152, 'LINEAR': 191, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[358] order5big_2862: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 192, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[359] order5big_2870: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 193, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[360] order5big_2878: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 194, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[361] order5big_2886: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 195, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[362] order5big_2894: THEOREM (60.1s)  running={'THEOREM': 153, 'LINEAR': 195, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[363] order5big_2902: LINEAR (0.0s)  running={'THEOREM': 153, 'LINEAR': 196, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[364] order5big_2910: LINEAR (0.0s)  running={'THEOREM': 153, 'LINEAR': 197, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[365] order5big_2918: LINEAR (0.0s)  running={'THEOREM': 153, 'LINEAR': 198, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[366] order5big_2926: LINEAR (0.0s)  running={'THEOREM': 153, 'LINEAR': 199, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[367] order5big_2934: THEOREM (60.7s)  running={'THEOREM': 154, 'LINEAR': 199, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[368] order5big_2942: LINEAR (0.0s)  running={'THEOREM': 154, 'LINEAR': 200, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
[369] order5big_2950: LINEAR (0.0s)  running={'THEOREM': 154, 'LINEAR': 201, 'SOLVED_FMB': 11, 'HARD_NONLINEAR': 3}
